path,model_id,model_id_raw,game,topology,condition,scenario,cell,framing_type,n_rounds,n_runs_config,run_id,coop_rate_overall,coop_rate_hub,coop_rate_leaf,hub_minus_leaf_coop,hub_total_payoff,leaf_avg_payoff,hub_leadership_rate,hub_exploitation_rate,invalid_rate,full_coop_rate
gemma-2-9b-it_star\baseline\no_comm\20260825_095713_pd_nocomm_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,no_comm,no_comm,no_comm,neutral,16,5,3,0.140625,0.125,0.14583333333333334,-0.020833333333333343,115.0,2.2916666666666665,0.8888888888888888,,0.0,0.0
gemma-2-9b-it_star\baseline\no_comm\20260825_095713_pd_nocomm_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,no_comm,no_comm,no_comm,neutral,16,5,4,0.109375,0.125,0.10416666666666667,0.02083333333333333,108.0,2.3541666666666665,0.9333333333333333,,0.0,0.0
gemma-2-9b-it_star\baseline\no_comm\20260825_095713_pd_nocomm_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,no_comm,no_comm,no_comm,neutral,16,5,5,0.03125,0.0625,0.020833333333333332,0.04166666666666667,96.0,2.2083333333333335,0.9333333333333333,,0.0,0.0
gemma-2-9b-it_star\baseline\no_comm\20260825_095713_sh_nocomm_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,no_comm,no_comm,no_comm,neutral,16,5,1,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\baseline\no_comm\20260825_095713_sh_nocomm_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,no_comm,no_comm,no_comm,neutral,16,5,2,0.4375,0.375,0.4583333333333333,-0.08333333333333331,149.0,2.8541666666666665,0.5777777777777777,,0.0,0.0625
gemma-2-9b-it_star\baseline\no_comm\20260825_095713_sh_nocomm_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,no_comm,no_comm,no_comm,neutral,16,5,3,0.984375,1.0,0.9791666666666666,0.02083333333333337,283.0,5.958333333333333,1.0,,0.0,0.9375
gemma-2-9b-it_star\baseline\no_comm\20260825_095713_sh_nocomm_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,no_comm,no_comm,no_comm,neutral,16,5,4,0.9375,1.0,0.9166666666666666,0.08333333333333337,268.0,5.833333333333333,0.9333333333333333,,0.0,0.75
gemma-2-9b-it_star\baseline\no_comm\20260825_095713_sh_nocomm_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,no_comm,no_comm,no_comm,neutral,16,5,5,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\counterfactual\cheap_talk\20260607_200316_pd_cheaptalk_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,counterfactual,counterfactual,neutral,16,5,1,0.859375,0.875,0.8541666666666666,0.02083333333333337,180.0,3.8541666666666665,0.7111111111111111,0.0625,0.0,0.6875
gemma-2-9b-it_star\counterfactual\cheap_talk\20260607_200316_pd_cheaptalk_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,counterfactual,counterfactual,neutral,16,5,2,0.734375,0.9375,0.6666666666666666,0.27083333333333337,147.0,4.416666666666667,0.6888888888888889,0.0625,0.0,0.375
gemma-2-9b-it_star\counterfactual\cheap_talk\20260607_200316_pd_cheaptalk_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,counterfactual,counterfactual,neutral,16,5,3,0.875,1.0,0.8333333333333334,0.16666666666666663,168.0,4.333333333333333,0.8222222222222222,0.0,0.0,0.625
gemma-2-9b-it_star\counterfactual\cheap_talk\20260607_200316_pd_cheaptalk_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,counterfactual,counterfactual,neutral,16,5,4,0.84375,1.0,0.7916666666666666,0.20833333333333337,162.0,4.416666666666667,0.7777777777777778,0.0,0.0,0.5
gemma-2-9b-it_star\counterfactual\cheap_talk\20260607_200316_pd_cheaptalk_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,counterfactual,counterfactual,neutral,16,5,5,0.59375,0.75,0.5416666666666666,0.20833333333333337,144.0,4.041666666666667,0.6444444444444445,0.25,0.0,0.1875
gemma-2-9b-it_star\counterfactual\cheap_talk\20260607_200316_sh_cheaptalk_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,counterfactual,counterfactual,neutral,16,5,1,0.84375,1.0,0.7916666666666666,0.20833333333333337,238.0,5.583333333333333,0.8,,0.0,0.5625
gemma-2-9b-it_star\counterfactual\cheap_talk\20260607_200316_sh_cheaptalk_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,counterfactual,counterfactual,neutral,16,5,2,0.4444444444444444,0.6666666666666666,0.375,0.29166666666666663,119.0,3.3541666666666665,0.35714285714285715,,0.015625,0.0625
gemma-2-9b-it_star\counterfactual\cheap_talk\20260607_200316_sh_cheaptalk_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,counterfactual,counterfactual,neutral,16,5,3,0.90625,1.0,0.875,0.125,258.0,5.75,0.8666666666666667,,0.0,0.6875
gemma-2-9b-it_star\counterfactual\cheap_talk\20260607_200316_sh_cheaptalk_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,counterfactual,counterfactual,neutral,16,5,4,0.578125,0.9375,0.4583333333333333,0.4791666666666667,161.0,4.791666666666667,0.35555555555555557,,0.0,0.125
gemma-2-9b-it_star\counterfactual\cheap_talk\20260607_200316_sh_cheaptalk_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,counterfactual,counterfactual,neutral,16,5,5,0.859375,1.0,0.8125,0.1875,243.0,5.625,0.8,,0.0,0.625
gemma-2-9b-it_star\framing_business\cheap_talk\20260517_215952_pd_cheaptalk_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_business,framing_business,business,16,5,1,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\framing_business\cheap_talk\20260517_215952_pd_cheaptalk_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_business,framing_business,business,16,5,2,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\framing_business\cheap_talk\20260517_215952_pd_cheaptalk_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_business,framing_business,business,16,5,3,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\framing_business\cheap_talk\20260517_215952_pd_cheaptalk_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_business,framing_business,business,16,5,4,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\framing_business\cheap_talk\20260517_215952_pd_cheaptalk_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_business,framing_business,business,16,5,5,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\framing_business\cheap_talk\20260517_215952_sh_cheaptalk_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,framing_business,framing_business,business,16,5,1,0.953125,1.0,0.9375,0.0625,273.0,5.875,0.9777777777777777,,0.0,0.875
gemma-2-9b-it_star\framing_business\cheap_talk\20260517_215952_sh_cheaptalk_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,framing_business,framing_business,business,16,5,2,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\framing_business\cheap_talk\20260517_215952_sh_cheaptalk_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,framing_business,framing_business,business,16,5,3,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\framing_business\cheap_talk\20260517_215952_sh_cheaptalk_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,framing_business,framing_business,business,16,5,4,0.8125,1.0,0.75,0.25,228.0,5.5,0.7555555555555555,,0.0,0.4375
gemma-2-9b-it_star\framing_business\cheap_talk\20260517_215952_sh_cheaptalk_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,framing_business,framing_business,business,16,5,5,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\framing_business_context\cheap_talk\20260820_174129_pd_cheaptalk_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,1,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\framing_business_context\cheap_talk\20260820_174129_pd_cheaptalk_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,2,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\framing_business_context\cheap_talk\20260820_174129_pd_cheaptalk_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,3,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\framing_business_context\cheap_talk\20260820_174129_pd_cheaptalk_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,4,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\framing_business_context\cheap_talk\20260820_174129_pd_cheaptalk_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,5,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\framing_business_context\cheap_talk\20260820_174129_sh_cheaptalk_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,1,0.984375,1.0,0.9791666666666666,0.02083333333333337,283.0,5.958333333333333,1.0,,0.0,0.9375
gemma-2-9b-it_star\framing_business_context\cheap_talk\20260820_174129_sh_cheaptalk_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,2,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\framing_business_context\cheap_talk\20260820_174129_sh_cheaptalk_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,3,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\framing_business_context\cheap_talk\20260820_174129_sh_cheaptalk_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,4,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\framing_business_context\cheap_talk\20260820_174129_sh_cheaptalk_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,5,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\framing_business_context\no_comm\20260820_174129_pd_nocomm_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,no_comm,framing_business_context,framing_business_context[no_comm],neutral,16,5,1,0.015625,0.0,0.020833333333333332,-0.020833333333333332,100.0,1.9791666666666667,1.0,,0.0,0.0
gemma-2-9b-it_star\framing_business_context\no_comm\20260820_174129_pd_nocomm_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,no_comm,framing_business_context,framing_business_context[no_comm],neutral,16,5,2,0.1875,0.1875,0.1875,0.0,120.0,2.5,0.7333333333333333,,0.0,0.0
gemma-2-9b-it_star\framing_business_context\no_comm\20260820_174129_pd_nocomm_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,no_comm,framing_business_context,framing_business_context[no_comm],neutral,16,5,3,0.03125,0.0,0.041666666666666664,-0.041666666666666664,104.0,1.9583333333333333,1.0,,0.0,0.0
gemma-2-9b-it_star\framing_business_context\no_comm\20260820_174129_pd_nocomm_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,no_comm,framing_business_context,framing_business_context[no_comm],neutral,16,5,4,0.031746031746031744,0.0,0.041666666666666664,-0.041666666666666664,98.0,1.8333333333333333,0.9761904761904762,,0.015625,0.0
gemma-2-9b-it_star\framing_business_context\no_comm\20260820_174129_pd_nocomm_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,no_comm,framing_business_context,framing_business_context[no_comm],neutral,16,5,5,0.21875,0.1875,0.22916666666666666,-0.04166666666666666,126.0,2.4166666666666665,0.8666666666666667,,0.0,0.0
gemma-2-9b-it_star\framing_business_context\no_comm\20260820_174129_sh_nocomm_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,no_comm,framing_business_context,framing_business_context[no_comm],neutral,16,5,1,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\framing_business_context\no_comm\20260820_174129_sh_nocomm_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,no_comm,framing_business_context,framing_business_context[no_comm],neutral,16,5,2,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\framing_business_context\no_comm\20260820_174129_sh_nocomm_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,no_comm,framing_business_context,framing_business_context[no_comm],neutral,16,5,3,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\framing_business_context\no_comm\20260820_174129_sh_nocomm_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,no_comm,framing_business_context,framing_business_context[no_comm],neutral,16,5,4,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\framing_business_context\no_comm\20260820_174129_sh_nocomm_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,no_comm,framing_business_context,framing_business_context[no_comm],neutral,16,5,5,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\framing_competitive\cheap_talk\20260608_085039_pd_cheaptalk_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_competitive,framing_competitive,competitive,16,5,1,0.0,0.0,0.0,0.0,96.0,2.0,1.0,0.375,0.0,0.0
gemma-2-9b-it_star\framing_competitive\cheap_talk\20260608_085039_pd_cheaptalk_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_competitive,framing_competitive,competitive,16,5,2,0.03125,0.0,0.041666666666666664,-0.041666666666666664,104.0,1.9583333333333333,1.0,0.3125,0.0,0.0
gemma-2-9b-it_star\framing_competitive\cheap_talk\20260608_085039_pd_cheaptalk_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_competitive,framing_competitive,competitive,16,5,3,0.03125,0.0625,0.020833333333333332,0.04166666666666667,97.0,2.2291666666666665,0.9333333333333333,0.1875,0.0,0.0
gemma-2-9b-it_star\framing_competitive\cheap_talk\20260608_085039_pd_cheaptalk_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_competitive,framing_competitive,competitive,16,5,4,0.015625,0.0,0.020833333333333332,-0.020833333333333332,100.0,1.9791666666666667,1.0,0.25,0.0,0.0
gemma-2-9b-it_star\framing_competitive\cheap_talk\20260608_085039_pd_cheaptalk_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_competitive,framing_competitive,competitive,16,5,5,0.015625,0.0,0.020833333333333332,-0.020833333333333332,100.0,1.9791666666666667,1.0,0.1875,0.0,0.0
gemma-2-9b-it_star\framing_competitive\cheap_talk\20260608_085039_sh_cheaptalk_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,framing_competitive,framing_competitive,competitive,16,5,1,0.6875,0.4375,0.7708333333333334,-0.33333333333333337,200.0,3.1666666666666665,0.4,,0.0,0.25
gemma-2-9b-it_star\framing_competitive\cheap_talk\20260608_085039_sh_cheaptalk_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,framing_competitive,framing_competitive,competitive,16,5,2,0.78125,1.0,0.7083333333333334,0.29166666666666663,218.0,5.416666666666667,0.7111111111111111,,0.0,0.375
gemma-2-9b-it_star\framing_competitive\cheap_talk\20260608_085039_sh_cheaptalk_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,framing_competitive,framing_competitive,competitive,16,5,3,0.5625,0.625,0.5416666666666666,0.08333333333333337,181.0,4.020833333333333,0.6444444444444445,,0.0,0.125
gemma-2-9b-it_star\framing_competitive\cheap_talk\20260608_085039_sh_cheaptalk_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,framing_competitive,framing_competitive,competitive,16,5,4,0.4603174603174603,0.4375,0.46808510638297873,-0.030585106382978733,150.0,3.0625,0.5227272727272727,,0.015625,0.125
gemma-2-9b-it_star\framing_competitive\cheap_talk\20260608_085039_sh_cheaptalk_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,framing_competitive,framing_competitive,competitive,16,5,5,0.546875,0.5625,0.5416666666666666,0.02083333333333337,154.0,3.2708333333333335,0.3333333333333333,,0.0,0.0
gemma-2-9b-it_star\framing_competitive_context\cheap_talk\20260820_100449_pd_cheaptalk_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,1,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\framing_competitive_context\cheap_talk\20260820_100449_pd_cheaptalk_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,2,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\framing_competitive_context\cheap_talk\20260820_100449_pd_cheaptalk_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,3,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\framing_competitive_context\cheap_talk\20260820_100449_pd_cheaptalk_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,4,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\framing_competitive_context\cheap_talk\20260820_100449_pd_cheaptalk_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,5,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\framing_competitive_context\cheap_talk\20260820_100449_sh_cheaptalk_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,1,0.984375,1.0,0.9791666666666666,0.02083333333333337,283.0,5.958333333333333,1.0,,0.0,0.9375
gemma-2-9b-it_star\framing_competitive_context\cheap_talk\20260820_100449_sh_cheaptalk_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,2,0.96875,1.0,0.9583333333333334,0.04166666666666663,278.0,5.916666666666667,0.9555555555555556,,0.0,0.875
gemma-2-9b-it_star\framing_competitive_context\cheap_talk\20260820_100449_sh_cheaptalk_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,3,0.96875,1.0,0.9583333333333334,0.04166666666666663,278.0,5.916666666666667,0.9777777777777777,,0.0,0.875
gemma-2-9b-it_star\framing_competitive_context\cheap_talk\20260820_100449_sh_cheaptalk_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,4,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\framing_competitive_context\cheap_talk\20260820_100449_sh_cheaptalk_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,5,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\framing_competitive_context\no_comm\20260820_100449_pd_nocomm_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,1,0.046875,0.0625,0.041666666666666664,0.020833333333333336,101.0,2.2083333333333335,0.9111111111111111,,0.0,0.0
gemma-2-9b-it_star\framing_competitive_context\no_comm\20260820_100449_pd_nocomm_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,2,0.03125,0.0,0.041666666666666664,-0.041666666666666664,104.0,1.9583333333333333,1.0,,0.0,0.0
gemma-2-9b-it_star\framing_competitive_context\no_comm\20260820_100449_pd_nocomm_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,3,0.0,0.0,0.0,0.0,96.0,2.0,1.0,,0.0,0.0
gemma-2-9b-it_star\framing_competitive_context\no_comm\20260820_100449_pd_nocomm_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,4,0.015625,0.0,0.020833333333333332,-0.020833333333333332,100.0,1.9791666666666667,1.0,,0.0,0.0
gemma-2-9b-it_star\framing_competitive_context\no_comm\20260820_100449_pd_nocomm_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,5,0.046875,0.0,0.0625,-0.0625,108.0,1.9375,1.0,,0.0,0.0
gemma-2-9b-it_star\framing_competitive_context\no_comm\20260820_100449_sh_nocomm_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,1,0.3125,0.25,0.3333333333333333,-0.08333333333333331,131.0,2.4791666666666665,0.6444444444444445,,0.0,0.0
gemma-2-9b-it_star\framing_competitive_context\no_comm\20260820_100449_sh_nocomm_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,2,0.96875,1.0,0.9583333333333334,0.04166666666666663,278.0,5.916666666666667,0.9777777777777777,,0.0,0.875
gemma-2-9b-it_star\framing_competitive_context\no_comm\20260820_100449_sh_nocomm_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,3,0.421875,0.4375,0.4166666666666667,0.020833333333333315,136.0,2.8958333333333335,0.6444444444444445,,0.0,0.0
gemma-2-9b-it_star\framing_competitive_context\no_comm\20260820_100449_sh_nocomm_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,4,0.96875,1.0,0.9583333333333334,0.04166666666666663,278.0,5.916666666666667,0.9555555555555556,,0.0,0.875
gemma-2-9b-it_star\framing_competitive_context\no_comm\20260820_100449_sh_nocomm_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,5,0.296875,0.25,0.3125,-0.0625,123.0,2.375,0.7777777777777778,,0.0,0.0625
gemma-2-9b-it_star\framing_team\cheap_talk\20260517_215952_pd_cheaptalk_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_team,framing_team,team,16,5,1,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\framing_team\cheap_talk\20260517_215952_pd_cheaptalk_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_team,framing_team,team,16,5,2,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\framing_team\cheap_talk\20260517_215952_pd_cheaptalk_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,framing_team,framing_team,team,16,5,3,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
